GAIADR3_ID,LAMOSTDR9_OBSID,C_F1,eC_F1,C_F2,eC_F2,C_F3,eC_F3,C_F4,eC_F4,C_F5,eC_F5,C_F6,eC_F6,C_F7,eC_F7,C_F8,eC_F8,C_F9,eC_F9,C_F10,eC_F10,PLXcorr,PLXerr,Bpmag,Bperr,Rpmag,Rperr,BpRp,MRp,CarbonMedian,CarbonMAD,Visual Inspection
3416197578283126784,81402038,9.32,5.852,2.099,1.111,1.606,1.063,1.824,0.903,-0.488,0.888,-1.282,0.663,0.841,0.308,1.708,0.287,1.677,0.181,1.764,0.15,0.286,0.023,15.508,0.002,13.275,0.001,2.233,0.554,0.925,0.111,no inspected
3416733723344187392,195116028,0.0,0.0,0.0,0.0,2.765,3.125,7.569,1.856,-0.84,1.265,-3.94,0.773,0.323,0.479,2.922,0.447,1.735,0.241,1.849,0.213,0.425,0.015,14.488,0.002,11.925,0.001,2.563,0.066,0.611,0.577,no inspected
3416962593561443840,81403116,8.992,4.03,2.42,0.73,0.47,0.888,-0.314,0.876,-1.472,0.733,-1.793,0.554,1.008,0.208,1.647,0.172,1.685,0.096,1.773,0.088,0.244,0.02,15.321,0.003,12.788,0.001,2.533,-0.274,0.848,0.225,no inspected
3417636804644724736,78709099,7.541,7.845,1.919,1.548,1.014,1.915,1.227,1.557,-0.081,1.5,-0.722,0.886,1.155,0.471,2.235,0.379,1.765,0.313,1.624,0.278,0.289,0.026,15.55,0.002,13.527,0.001,2.022,0.829,0.759,0.357,no inspected
3417971086243479552,78712008,9.299,8.105,2.133,1.387,2.394,1.384,2.498,1.396,0.308,1.129,-1.672,0.835,0.96,0.425,1.935,0.352,1.805,0.252,1.992,0.229,0.476,0.021,15.423,0.002,13.216,0.001,2.207,1.603,0.608,0.581,no inspected
3418724943199249920,100013044,12.896,1.562,1.882,0.301,2.073,0.337,2.818,0.344,-0.623,0.279,-2.004,0.268,1.179,0.159,2.705,0.128,2.492,0.077,2.545,0.082,1.007,0.019,12.436,0.001,10.682,0.0,1.753,0.698,1.0,0.0,no inspected
3418788332618968064,687703164,10.615,1.017,2.54,0.211,1.453,0.268,2.188,0.325,-0.798,0.322,-2.667,0.309,0.876,0.166,2.277,0.132,1.972,0.095,2.493,0.097,0.776,0.017,13.083,0.001,11.301,0.0,1.781,0.752,0.971,0.043,no inspected
3419360048602624512,730509113,7.59,1.444,2.281,0.306,1.655,0.315,1.899,0.448,-0.417,0.456,-2.748,0.291,1.089,0.169,1.825,0.144,1.646,0.114,1.743,0.106,0.21,0.021,15.162,0.001,13.373,0.001,1.79,-0.02,1.0,0.0,no inspected
3419612279145704960,99912122,1.679,10.238,1.446,2.074,0.889,2.471,2.629,2.416,0.347,2.03,-1.973,2.015,1.757,0.868,2.548,0.77,1.587,0.499,2.196,0.44,0.322,0.027,15.598,0.003,13.792,0.001,1.805,1.33,0.616,0.569,no inspected
3419630768980532224,687714211,10.447,3.506,2.436,0.6,1.378,0.674,3.38,0.69,-0.588,0.716,-2.303,0.521,0.753,0.256,2.39,0.245,2.017,0.152,2.361,0.131,0.587,0.019,13.811,0.001,11.746,0.0,2.065,0.589,0.859,0.209,no inspected
3420177810375493120,130803097,5.543,4.215,2.037,0.883,2.541,1.191,2.778,1.462,0.348,1.542,0.083,1.303,0.775,0.455,1.262,0.402,1.268,0.322,1.169,0.298,0.235,0.021,15.181,0.002,13.48,0.001,1.701,0.337,0.987,0.019,no inspected
3421199222318109696,15501113,9.259,8.141,3.237,1.356,1.833,1.582,1.687,1.402,-0.929,1.112,-2.047,0.816,1.752,0.317,2.872,0.3,2.002,0.194,2.366,0.176,0.276,0.022,14.99,0.003,12.781,0.001,2.208,-0.017,1.0,0.0,no inspected
3421469736538472960,15502053,7.896,7.517,1.548,1.627,1.082,1.663,2.762,1.342,-1.176,1.256,-2.302,0.837,0.747,0.33,2.958,0.293,1.796,0.154,2.194,0.144,0.275,0.022,15.365,0.002,13.102,0.001,2.263,0.3,0.874,0.187,no inspected
3421870023195022336,312812157,0.0,0.0,0.0,0.0,0.547,2.613,1.042,1.77,-0.367,1.337,-1.914,1.015,1.428,0.425,2.585,0.371,2.333,0.254,2.532,0.205,0.476,0.018,15.367,0.002,12.996,0.001,2.37,1.386,0.771,0.339,no inspected
3422619001068823552,15514180,15.385,4.126,2.802,0.633,1.768,0.696,3.03,0.579,-1.352,0.473,-3.311,0.556,1.963,0.175,3.621,0.153,2.052,0.091,2.385,0.081,0.229,0.018,13.843,0.001,11.556,0.001,2.287,-1.641,1.0,0.0,no inspected
3423255274702774272,171708112,0.0,0.0,0.0,0.0,2.884,2.511,3.054,2.114,0.153,3.178,-1.031,1.36,1.606,0.549,2.293,0.504,1.944,0.381,1.993,0.343,0.455,0.021,15.157,0.002,13.044,0.001,2.113,1.334,0.997,0.004,no inspected
3423381100066026496,176402042,0.0,0.0,0.0,0.0,1.35,2.121,2.135,1.787,-0.111,1.73,-1.448,0.83,1.129,0.339,1.49,0.28,1.509,0.19,1.554,0.168,0.259,0.042,16.326,0.003,13.792,0.001,2.533,0.855,0.568,0.641,no inspected
3423472527032268800,165605240,12.64,2.15,3.194,0.331,0.781,0.414,1.6,0.38,-1.357,0.344,-2.398,0.228,0.618,0.114,1.834,0.114,1.794,0.062,2.136,0.06,0.543,0.015,13.053,0.001,11.029,0.001,2.024,-0.298,0.515,0.642,no inspected
3423624809393510912,165610047,11.759,3.077,2.697,0.545,1.176,0.676,1.115,0.719,-0.021,0.733,-2.141,0.522,0.851,0.272,1.801,0.238,1.881,0.154,2.147,0.154,0.749,0.015,12.96,0.001,11.287,0.0,1.673,0.659,0.793,0.307,no inspected
3423855127014907904,165603052,12.108,2.029,2.531,0.384,1.158,0.532,1.921,0.589,-0.941,0.616,-2.525,0.416,0.934,0.191,2.291,0.159,2.202,0.102,2.562,0.089,0.618,0.016,13.452,0.001,11.619,0.0,1.833,0.574,0.959,0.061,no inspected
3423855127014907904,165703052,11.593,1.373,2.581,0.319,1.302,0.451,1.937,0.504,-0.975,0.55,-2.526,0.383,1.143,0.177,2.341,0.155,2.121,0.096,2.564,0.084,0.618,0.016,13.452,0.001,11.619,0.0,1.833,0.574,0.998,0.003,no inspected
3423855127014907904,696703164,11.654,1.219,2.52,0.22,1.405,0.291,1.843,0.322,-0.997,0.329,-2.435,0.303,1.189,0.166,2.476,0.157,2.065,0.103,2.541,0.099,0.618,0.016,13.452,0.001,11.619,0.0,1.833,0.574,1.0,0.001,no inspected
3424515104574222848,116301150,11.798,1.518,2.371,0.285,1.548,0.355,2.637,0.409,-0.569,0.351,-3.013,0.266,1.171,0.166,2.633,0.153,2.373,0.091,2.876,0.098,0.802,0.014,13.056,0.001,11.225,0.001,1.831,0.746,0.999,0.001,no inspected
3425098605948281344,696704123,10.909,1.051,2.757,0.179,2.642,0.204,3.491,0.232,2.005,0.186,-3.733,0.147,1.905,0.073,5.072,0.056,1.94,0.04,2.278,0.04,0.358,0.02,12.555,0.002,10.124,0.001,2.43,-2.107,1.0,0.0,no inspected
3425123860355887104,405204020,0.0,0.0,0.0,0.0,-0.15,4.204,2.527,3.217,0.445,2.136,-2.452,1.865,1.363,1.104,2.066,1.098,1.829,0.715,1.733,0.612,0.274,0.025,15.174,0.002,13.105,0.001,2.069,0.291,0.65,0.519,no inspected
3425174571030980096,399909136,11.199,0.569,2.416,0.13,1.594,0.178,2.302,0.25,-0.604,0.253,-2.763,0.155,0.813,0.098,2.099,0.097,2.134,0.063,2.608,0.068,0.909,0.014,12.611,0.001,10.882,0.0,1.729,0.675,0.996,0.005,no inspected
3425174571030980096,795914111,9.914,0.704,2.273,0.157,1.554,0.201,2.05,0.248,-0.806,0.236,-2.49,0.192,1.051,0.116,2.336,0.098,2.232,0.061,2.604,0.06,0.909,0.014,12.611,0.001,10.882,0.0,1.729,0.675,1.0,0.001,no inspected
3425196496842215936,165709224,12.649,2.418,3.033,0.407,1.313,0.473,2.299,0.449,-1.564,0.368,-1.917,0.215,1.235,0.123,1.849,0.105,1.451,0.064,1.754,0.06,0.477,0.018,13.565,0.001,11.277,0.001,2.288,-0.328,1.0,0.0,no inspected
3425196496842215936,428014138,0.0,0.0,0.0,0.0,1.356,1.884,1.479,1.603,-1.603,1.036,-2.025,0.726,1.334,0.473,2.077,0.412,1.66,0.241,1.735,0.232,0.477,0.018,13.565,0.001,11.277,0.001,2.288,-0.328,0.999,0.001,no inspected
3425196496842215936,696709130,9.822,2.864,2.711,0.416,1.355,0.548,2.027,0.575,-1.33,0.517,-3.341,0.298,1.123,0.141,1.902,0.125,1.755,0.087,1.842,0.08,0.477,0.018,13.565,0.001,11.277,0.001,2.288,-0.328,1.0,0.0,no inspected
3425196496842215936,697814138,10.255,2.255,2.587,0.366,0.466,0.484,1.759,0.458,-1.501,0.456,-2.198,0.293,1.23,0.149,2.047,0.131,1.774,0.073,1.854,0.076,0.477,0.018,13.565,0.001,11.277,0.001,2.288,-0.328,1.0,0.0,no inspected
3425391557076337152,165715236,9.686,2.919,2.241,0.494,2.123,0.65,2.001,0.687,0.405,0.63,-1.102,0.471,1.055,0.252,1.599,0.233,1.835,0.154,2.048,0.14,0.329,0.019,14.403,0.001,12.792,0.001,1.611,0.375,1.0,0.0,no inspected
3425391557076337152,399915191,7.633,1.842,2.013,0.453,1.866,0.542,2.349,0.595,0.131,0.566,-0.996,0.446,1.305,0.217,1.858,0.208,1.81,0.151,1.972,0.138,0.329,0.019,14.403,0.001,12.792,0.001,1.611,0.375,1.0,0.0,no inspected
3425465430514084864,713602092,0.0,0.0,0.0,0.0,1.768,2.935,2.055,2.808,-1.513,2.497,-3.214,1.665,1.189,0.73,1.624,0.645,2.068,0.442,2.278,0.433,0.238,0.022,15.722,0.003,13.309,0.001,2.413,0.196,0.809,0.283,no inspected
3425487794407293952,483215238,6.136,5.247,2.961,0.822,2.278,0.956,2.154,1.035,0.828,0.948,-0.863,0.618,0.696,0.318,0.848,0.275,1.292,0.208,0.999,0.193,0.281,0.027,15.804,0.003,14.005,0.001,1.799,1.247,0.747,0.375,no inspected
3425543220961389568,399915048,11.371,0.219,2.502,0.06,1.575,0.083,2.453,0.107,-0.53,0.102,-2.127,0.087,1.033,0.049,2.348,0.051,2.287,0.031,2.685,0.03,1.287,0.017,11.387,0.001,9.831,0.0,1.556,0.379,0.972,0.042,no inspected
3425572594240466944,409902205,0.0,0.0,0.0,0.0,1.04,2.173,2.891,1.823,-0.996,1.258,-4.358,0.986,1.6,0.379,2.709,0.321,1.998,0.177,2.504,0.152,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,483209212,13.763,1.642,2.857,0.284,1.872,0.355,2.93,0.333,-1.348,0.318,-2.557,0.163,1.659,0.091,2.77,0.079,2.021,0.051,2.313,0.047,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,506609212,13.754,1.451,2.964,0.248,2.039,0.305,2.872,0.307,-1.252,0.266,-2.728,0.159,1.708,0.085,2.739,0.069,1.939,0.048,2.257,0.048,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,485109212,12.718,1.155,2.896,0.182,1.782,0.25,2.793,0.23,-1.251,0.214,-2.881,0.13,1.704,0.068,2.731,0.065,2.007,0.039,2.297,0.036,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,486309212,12.829,1.266,2.68,0.184,1.877,0.226,2.797,0.236,-1.205,0.198,-3.018,0.135,1.758,0.065,2.808,0.061,1.91,0.041,2.236,0.035,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,486809212,12.882,1.097,2.786,0.188,1.938,0.252,2.811,0.22,-1.272,0.225,-2.722,0.13,1.752,0.071,2.83,0.055,1.964,0.035,2.299,0.036,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,490509212,13.888,1.46,2.907,0.221,2.015,0.267,2.843,0.259,-1.321,0.232,-2.569,0.145,1.781,0.085,2.8,0.07,1.976,0.047,2.283,0.046,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,497209212,0.0,0.0,0.0,0.0,2.079,0.6,2.972,0.539,-1.295,0.378,-3.028,0.206,1.692,0.098,2.847,0.086,2.162,0.057,2.449,0.054,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,606209212,14.356,2.503,2.917,0.44,1.722,0.491,2.322,0.451,-1.373,0.359,-4.177,0.258,1.586,0.12,2.466,0.114,2.079,0.07,2.452,0.062,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,603209212,15.151,3.406,3.117,0.506,1.797,0.524,2.558,0.597,-1.28,0.467,-3.558,0.324,1.697,0.157,2.707,0.137,2.052,0.085,2.42,0.072,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,615309212,15.372,2.638,3.116,0.352,1.927,0.386,2.527,0.407,-1.508,0.35,-3.485,0.235,1.724,0.114,2.724,0.102,2.079,0.064,2.521,0.056,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,617809212,14.721,2.61,3.192,0.404,1.867,0.415,2.512,0.485,-1.662,0.376,-3.947,0.261,1.685,0.122,2.661,0.105,2.177,0.062,2.54,0.061,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,620209212,13.635,2.711,2.759,0.409,1.861,0.404,2.416,0.5,-1.335,0.398,-3.638,0.238,1.606,0.137,2.539,0.117,2.095,0.068,2.495,0.066,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,631109212,14.777,2.767,3.15,0.419,1.897,0.386,2.489,0.417,-1.537,0.355,-3.596,0.236,1.562,0.111,2.551,0.096,2.075,0.057,2.516,0.06,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,644909212,0.0,0.0,0.0,0.0,1.458,1.064,2.747,0.889,-1.523,0.801,-4.239,0.463,1.732,0.209,2.75,0.177,2.215,0.108,2.516,0.106,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,696709143,3.726,8.047,2.135,1.354,2.396,1.551,2.151,1.535,-1.765,1.318,-4.668,0.708,1.943,0.322,3.173,0.27,2.129,0.181,2.555,0.177,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,697814149,6.569,5.163,2.22,0.772,1.812,0.859,2.529,0.864,-1.621,0.999,-3.098,0.698,1.908,0.307,3.058,0.258,2.121,0.153,2.54,0.142,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,713702123,11.852,5.562,2.85,0.925,1.429,1.071,2.506,1.027,-1.097,0.77,-3.736,0.647,1.442,0.309,2.742,0.246,2.045,0.152,2.445,0.156,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,760409212,0.0,0.0,0.0,0.0,1.123,2.236,1.248,1.926,-1.808,1.585,-3.956,0.749,1.865,0.326,3.118,0.316,1.859,0.189,2.101,0.199,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425572594240466944,881609212,13.714,4.829,3.364,0.737,1.348,0.831,2.801,0.761,-1.132,0.644,-4.324,0.425,1.638,0.184,2.939,0.148,2.09,0.111,2.525,0.103,0.265,0.02,14.746,0.002,12.475,0.001,2.271,-0.405,1.0,0.0,no inspected
3425618159551178240,713705208,8.651,0.316,2.586,0.072,1.606,0.115,1.35,0.146,-1.211,0.137,-2.916,0.115,0.829,0.075,1.92,0.07,1.872,0.048,1.962,0.049,1.078,0.022,11.907,0.001,10.324,0.001,1.583,0.486,0.99,0.014,no inspected
3425705703866757120,713605013,10.007,4.191,1.768,0.82,1.707,0.935,1.236,0.848,-0.003,0.871,-2.002,0.537,1.015,0.304,1.674,0.257,1.767,0.207,1.863,0.184,0.205,0.025,15.71,0.003,13.793,0.001,1.917,0.351,0.83,0.252,no inspected
3425773465568668672,176412179,7.544,4.473,2.007,0.771,2.377,0.875,2.663,0.848,0.573,1.025,-0.656,0.675,0.656,0.319,0.771,0.289,1.136,0.204,1.009,0.2,0.274,0.026,15.693,0.002,13.779,0.001,1.914,0.972,0.816,0.273,no inspected
3425773465568668672,697716150,5.133,3.827,1.828,0.706,2.146,0.827,2.451,0.925,1.143,1.017,-0.79,0.61,0.857,0.374,1.215,0.302,1.322,0.236,1.223,0.26,0.274,0.026,15.693,0.002,13.779,0.001,1.914,0.972,0.961,0.057,no inspected
3425969586657297408,36302103,0.0,0.0,0.0,0.0,2.869,1.515,3.627,1.276,0.297,1.043,-1.81,0.948,1.065,0.539,2.311,0.502,2.054,0.316,2.416,0.299,0.723,0.016,13.541,0.002,11.68,0.001,1.861,0.974,0.999,0.002,no inspected
3425969586657297408,409910204,10.598,3.259,2.469,0.518,1.835,0.632,2.451,0.715,-0.495,0.703,-1.491,0.602,1.134,0.313,2.074,0.255,1.909,0.172,2.203,0.163,0.723,0.016,13.541,0.002,11.68,0.001,1.861,0.974,0.965,0.052,no inspected
3425993947711808000,399912048,9.641,0.575,2.193,0.137,0.685,0.196,0.214,0.217,-0.974,0.215,-1.308,0.204,0.886,0.111,1.719,0.102,1.665,0.068,1.773,0.063,0.581,0.023,12.684,0.001,10.902,0.001,1.782,-0.276,0.878,0.18,no inspected
3426120911244752384,506614075,15.524,0.47,2.793,0.089,3.531,0.104,3.517,0.114,-0.06,0.112,-2.055,0.083,2.413,0.047,3.497,0.043,2.643,0.027,3.085,0.023,0.372,0.013,13.311,0.001,11.284,0.0,2.027,-0.862,1.0,0.0,no inspected
3426120911244752384,552714075,9.311,0.957,0.219,0.241,3.629,0.31,1.406,0.371,0.698,0.311,-12.081,0.181,2.429,0.121,3.442,0.123,2.649,0.071,3.179,0.065,0.372,0.013,13.311,0.001,11.284,0.0,2.027,-0.862,1.0,0.0,no inspected
3426120911244752384,615314075,13.394,0.793,2.612,0.153,2.817,0.171,3.369,0.188,-0.334,0.169,-2.301,0.12,2.376,0.075,3.255,0.065,2.489,0.041,3.046,0.035,0.372,0.013,13.311,0.001,11.284,0.0,2.027,-0.862,1.0,0.0,no inspected
3426120911244752384,631114075,12.791,0.713,2.495,0.14,3.183,0.162,3.282,0.178,-0.333,0.185,-2.026,0.128,2.4,0.077,3.313,0.064,2.585,0.045,3.085,0.038,0.372,0.013,13.311,0.001,11.284,0.0,2.027,-0.862,1.0,0.0,no inspected
3426120911244752384,881614075,13.44,1.426,3.824,0.232,3.125,0.298,3.305,0.287,-0.46,0.284,-4.79,0.245,2.451,0.135,3.344,0.122,2.493,0.073,3.051,0.065,0.372,0.013,13.311,0.001,11.284,0.0,2.027,-0.862,1.0,0.0,no inspected
3426338988206000640,165716075,0.0,0.0,1.528,2.538,1.43,2.823,2.771,3.121,-0.976,2.723,-2.216,1.678,1.464,0.737,2.4,0.682,2.137,0.442,2.199,0.404,0.219,0.03,15.916,0.005,13.944,0.003,1.972,0.645,0.906,0.139,no inspected
3426626446076613120,116213103,8.481,5.869,1.969,0.962,1.418,1.135,2.212,1.108,-0.483,0.907,-2.916,1.757,1.234,0.748,2.126,0.707,1.857,0.441,2.331,0.4,0.292,0.015,14.022,0.001,12.341,0.001,1.681,-0.334,0.999,0.001,no inspected
3426949874290865152,648615020,6.785,6.824,2.87,1.081,2.021,1.131,2.682,1.079,-0.76,1.217,-1.896,0.775,0.918,0.331,2.421,0.29,2.444,0.18,2.684,0.178,0.801,0.013,13.345,0.001,11.328,0.0,2.017,0.845,0.661,0.503,no inspected
3427044535372603904,648614131,11.759,3.528,2.277,0.74,2.764,0.795,2.179,1.049,0.103,0.897,-2.069,0.834,2.17,0.412,2.988,0.339,2.232,0.245,2.604,0.225,0.339,0.015,13.496,0.001,11.875,0.0,1.62,-0.475,1.0,0.0,no inspected
3427160980525145600,36303232,0.0,0.0,0.0,0.0,0.851,4.115,0.382,4.641,-1.984,3.807,-4.417,3.976,1.127,1.342,2.404,1.192,1.539,0.829,1.842,0.622,0.23,0.019,14.823,0.002,12.624,0.001,2.199,-0.566,0.577,0.627,no inspected
3427313159804483072,194908097,12.724,2.694,2.349,0.511,1.926,0.56,2.469,0.5,-0.175,0.484,-2.341,0.442,1.098,0.204,2.018,0.176,1.92,0.114,2.313,0.092,0.682,0.014,14.083,0.001,12.095,0.0,1.987,1.265,0.95,0.074,no inspected
3427348928291964928,195113225,0.0,0.0,0.0,0.0,1.979,2.684,8.626,1.785,-1.358,1.097,-3.331,0.793,0.763,0.458,1.805,0.476,1.838,0.246,2.059,0.238,0.393,0.017,14.737,0.002,12.389,0.0,2.348,0.362,0.932,0.1,no inspected
3427579993234937344,73105093,0.0,0.0,0.0,0.0,1.0,2.947,2.063,2.218,-1.41,1.604,-1.902,0.801,1.271,0.353,2.089,0.309,1.818,0.192,1.917,0.157,0.235,0.023,15.292,0.002,12.895,0.001,2.397,-0.247,1.0,0.0,no inspected
3427579993234937344,195009036,0.0,0.0,0.0,0.0,1.089,3.166,1.829,2.608,-0.974,1.7,-1.371,1.023,1.326,0.585,2.047,0.525,1.923,0.283,2.05,0.248,0.235,0.023,15.292,0.002,12.895,0.001,2.397,-0.247,1.0,0.0,no inspected
3427579993234937344,293114012,0.0,0.0,0.0,0.0,1.321,1.576,0.938,1.54,-1.071,1.134,-1.648,0.839,1.327,0.563,2.02,0.533,1.617,0.318,1.865,0.337,0.235,0.023,15.292,0.002,12.895,0.001,2.397,-0.247,0.998,0.003,no inspected
3427637202200597504,195009056,10.531,5.948,2.269,1.144,2.307,1.588,4.384,1.868,-0.509,1.831,-2.344,1.264,1.421,0.996,3.154,0.846,2.42,0.564,2.652,0.541,1.008,0.013,13.235,0.001,11.621,0.0,1.614,1.639,0.923,0.115,no inspected
3427672386571773952,434405103,0.0,0.0,0.0,0.0,10.44,1.438,7.046,1.816,-0.262,1.376,-1.502,1.065,0.734,0.511,1.229,0.415,1.412,0.203,1.31,0.201,0.313,0.039,14.627,0.002,11.688,0.0,2.939,-0.831,0.995,0.007,no inspected
3428354569115258880,116215163,0.0,0.0,0.0,0.0,0.78,2.155,0.662,1.729,-1.355,1.089,-2.037,0.745,1.054,0.308,2.215,0.257,1.886,0.148,2.02,0.129,0.33,0.027,14.171,0.001,11.612,0.001,2.559,-0.798,1.0,0.0,no inspected
3428404661315973632,195009109,9.66,4.02,2.675,0.671,1.326,0.908,1.634,0.971,-1.361,0.774,-1.917,0.527,0.956,0.321,1.794,0.272,1.794,0.171,1.904,0.185,0.352,0.018,14.373,0.001,12.337,0.0,2.036,0.072,0.755,0.363,no inspected
3428532101585337856,194912132,1.947,8.66,1.458,1.582,-0.298,1.779,0.856,2.251,0.502,1.779,-0.631,1.227,1.415,0.492,1.81,0.45,2.023,0.303,1.926,0.265,0.502,0.015,13.482,0.001,11.603,0.0,1.879,0.106,0.935,0.097,no inspected
3428750973120883712,195016233,9.095,0.807,1.962,0.157,1.395,0.226,1.572,0.281,-0.852,0.293,-2.317,0.279,0.857,0.195,1.948,0.196,2.088,0.14,2.311,0.125,0.844,0.021,12.499,0.001,10.91,0.0,1.589,0.542,0.982,0.027,no inspected
3429027087976294400,116316004,10.981,4.98,2.823,0.83,1.106,1.009,3.268,1.033,-0.572,1.033,-1.961,0.705,0.639,0.422,2.64,0.358,2.089,0.238,2.587,0.219,0.808,0.017,12.795,0.001,11.018,0.0,1.777,0.554,0.86,0.208,no inspected
3429027087976294400,434415189,10.405,2.358,2.781,0.439,1.104,0.619,3.803,0.723,-0.948,0.74,-2.102,0.509,0.769,0.279,2.606,0.25,2.073,0.153,2.521,0.152,0.808,0.017,12.795,0.001,11.018,0.0,1.777,0.554,0.907,0.137,no inspected
3429038877665537024,116316010,12.126,5.055,1.768,1.13,1.292,1.207,0.835,1.43,-0.312,1.034,-1.549,0.962,1.292,0.46,2.353,0.417,2.511,0.26,2.699,0.241,0.412,0.02,13.971,0.001,12.197,0.0,1.775,0.269,1.0,0.0,no inspected
3429061275918715904,406715139,9.867,5.441,1.955,1.271,1.802,1.324,2.889,1.482,-1.267,1.515,-1.262,0.957,2.014,0.41,2.217,0.368,1.832,0.251,1.83,0.228,0.375,0.045,16.992,0.005,14.906,0.002,2.086,2.773,0.773,0.336,no inspected
3429528435218647552,204016197,12.46,4.778,3.041,0.837,1.564,0.958,2.345,0.893,-1.325,0.809,-2.597,0.585,1.347,0.302,2.546,0.245,2.048,0.171,2.392,0.148,0.242,0.021,15.42,0.002,12.996,0.001,2.425,-0.09,1.0,0.0,no inspected
3429910889168700416,732005229,2.386,8.088,0.412,1.768,2.825,1.798,3.582,1.844,3.022,1.954,-1.217,1.687,3.185,0.738,3.058,0.646,2.223,0.493,2.807,0.475,0.891,0.024,14.349,0.001,13.472,0.001,0.877,3.221,0.996,0.007,no inspected
3429976894225496064,131607244,0.0,0.0,0.0,0.0,2.025,3.249,1.806,3.728,-9.573,5.629,-5.351,2.619,4.872,0.915,5.147,0.758,1.809,0.603,1.783,0.591,0.215,0.03,15.6,0.002,13.529,0.001,2.071,0.196,0.994,0.01,no confirmed
3430241227990953984,36314062,0.0,0.0,0.0,0.0,1.78,2.52,2.88,2.372,-0.079,2.052,-2.996,3.53,2.343,1.18,2.984,1.019,2.799,0.617,3.134,0.515,0.232,0.026,15.227,0.002,13.279,0.001,1.948,0.109,0.999,0.001,no inspected
3430397869740280320,3107082,7.039,3.882,2.029,0.758,1.771,0.875,1.131,1.048,-1.203,1.0,-1.156,0.696,3.361,0.506,3.915,0.472,1.659,0.336,1.632,0.322,0.35,0.021,13.915,0.001,12.429,0.0,1.486,0.149,0.771,0.339,no inspected
3430577811688433664,212006024,11.966,0.743,2.211,0.162,3.17,0.242,2.931,0.316,0.717,0.374,-1.613,0.272,1.958,0.161,2.915,0.145,2.39,0.097,2.802,0.087,0.411,0.024,12.681,0.001,11.219,0.0,1.462,-0.712,1.0,0.0,no inspected
3430773494697805824,3101113,8.896,6.076,2.578,1.105,0.833,1.47,1.076,1.505,-0.502,1.231,-1.059,1.433,1.376,0.716,1.752,0.663,2.097,0.418,2.05,0.464,0.241,0.021,14.767,0.001,12.926,0.001,1.841,-0.161,0.993,0.01,no inspected
3430773494697805824,127801113,0.0,0.0,0.0,0.0,0.059,2.525,0.463,2.483,-0.177,2.042,-1.654,1.2,1.48,0.61,1.798,0.573,2.017,0.349,2.022,0.352,0.241,0.021,14.767,0.001,12.926,0.001,1.841,-0.161,0.992,0.012,no inspected
3430773494697805824,212101113,7.662,6.963,1.89,1.411,0.843,1.742,0.511,1.814,-0.531,1.858,-1.297,1.106,0.893,0.493,1.818,0.422,1.683,0.267,1.933,0.253,0.241,0.021,14.767,0.001,12.926,0.001,1.841,-0.161,0.748,0.374,no inspected
3430786203501243392,127801085,14.878,2.442,3.324,0.405,2.11,0.555,2.106,0.65,-0.747,0.556,-2.518,0.466,1.159,0.27,2.522,0.244,2.211,0.15,2.722,0.135,0.67,0.014,13.323,0.001,11.59,0.0,1.734,0.722,1.0,0.0,no inspected
3430786203501243392,212101085,11.361,2.707,2.847,0.427,2.01,0.584,1.94,0.675,-0.925,0.646,-2.13,0.426,0.95,0.218,2.281,0.203,2.096,0.131,2.475,0.114,0.67,0.014,13.323,0.001,11.59,0.0,1.734,0.722,0.998,0.003,no inspected
